District,SQLTable,Category,Report,FileName,GitHubPath,RawURL
JD06,Ex_Sentencing_Reserving Incarceration for Serious Offenses,5. Sentencing,Reserving Incarceration for Serious Offenses,JD06 - Reserving Incarceration for Serious Offenses.csv,JD06/5. Sentencing/JD06 - Reserving Incarceration for Serious Offenses.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/5.%20Sentencing/JD06%20-%20Reserving%20Incarceration%20for%20Serious%20Offenses.csv
JD06,Ex_Sentencing_Sentences Imposed,5. Sentencing,Sentences Imposed,JD06 - Sentences Imposed.csv,JD06/5. Sentencing/JD06 - Sentences Imposed.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/5.%20Sentencing/JD06%20-%20Sentences%20Imposed.csv
JD06,"Ex_Defendant Characteristics_District Population, by Race_Ethnicity 2022 Census",6. Defendant Characteristics,"District Population, by Race Ethnicity 2022 Census","JD06 - District Population, by Race Ethnicity 2022 Census.csv","JD06/6. Defendant Characteristics/JD06 - District Population, by Race Ethnicity 2022 Census.csv",https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/6.%20Defendant%20Characteristics/JD06%20-%20District%20Population%2C%20by%20Race%20Ethnicity%202022%20Census.csv
JD06,Ex_Defendant Characteristics_Escalation in Criminal Behavior,6. Defendant Characteristics,Escalation in Criminal Behavior,JD06 - Escalation in Criminal Behavior.csv,JD06/6. Defendant Characteristics/JD06 - Escalation in Criminal Behavior.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/6.%20Defendant%20Characteristics/JD06%20-%20Escalation%20in%20Criminal%20Behavior.csv
JD06,Ex_Defendant Characteristics_Number of Cases Filed by Defendant Age,6. Defendant Characteristics,Number of Cases Filed by Defendant Age,JD06 - Number of Cases Filed by Defendant Age.csv,JD06/6. Defendant Characteristics/JD06 - Number of Cases Filed by Defendant Age.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/6.%20Defendant%20Characteristics/JD06%20-%20Number%20of%20Cases%20Filed%20by%20Defendant%20Age.csv
JD06,Ex_Defendant Characteristics_Number of Cases Filed by Defendant Criminal History,6. Defendant Characteristics,Number of Cases Filed by Defendant Criminal History,JD06 - Number of Cases Filed by Defendant Criminal History.csv,JD06/6. Defendant Characteristics/JD06 - Number of Cases Filed by Defendant Criminal History.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/6.%20Defendant%20Characteristics/JD06%20-%20Number%20of%20Cases%20Filed%20by%20Defendant%20Criminal%20History.csv
JD06,Ex_Defendant Characteristics_Number of Cases Filed by Defendant Gender,6. Defendant Characteristics,Number of Cases Filed by Defendant Gender,JD06 - Number of Cases Filed by Defendant Gender.csv,JD06/6. Defendant Characteristics/JD06 - Number of Cases Filed by Defendant Gender.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/6.%20Defendant%20Characteristics/JD06%20-%20Number%20of%20Cases%20Filed%20by%20Defendant%20Gender.csv
JD06,Ex_Defendant Characteristics_Number of Cases Filed by Defendant Race_Ethnicity,6. Defendant Characteristics,Number of Cases Filed by Defendant Race Ethnicity,JD06 - Number of Cases Filed by Defendant Race Ethnicity.csv,JD06/6. Defendant Characteristics/JD06 - Number of Cases Filed by Defendant Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/6.%20Defendant%20Characteristics/JD06%20-%20Number%20of%20Cases%20Filed%20by%20Defendant%20Race%20Ethnicity.csv
JD06,Ex_Defendant Characteristics_Violent Recidivism,6. Defendant Characteristics,Violent Recidivism,JD06 - Violent Recidivism.csv,JD06/6. Defendant Characteristics/JD06 - Violent Recidivism.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/6.%20Defendant%20Characteristics/JD06%20-%20Violent%20Recidivism.csv
JD06,Ex_Serving Victims_Case Dismissal Differences by Victim Race_Ethnicity,7. Serving Victims,Case Dismissal Differences by Victim Race Ethnicity,JD06 - Case Dismissal Differences by Victim Race Ethnicity.csv,JD06/7. Serving Victims/JD06 - Case Dismissal Differences by Victim Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/7.%20Serving%20Victims/JD06%20-%20Case%20Dismissal%20Differences%20by%20Victim%20Race%20Ethnicity.csv
JD06,Ex_Serving Victims_Convictions in Sexual Assault Cases,7. Serving Victims,Convictions in Sexual Assault Cases,JD06 - Convictions in Sexual Assault Cases.csv,JD06/7. Serving Victims/JD06 - Convictions in Sexual Assault Cases.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/7.%20Serving%20Victims/JD06%20-%20Convictions%20in%20Sexual%20Assault%20Cases.csv
JD06,Ex_Serving Victims_Monitoring Violent Victimization of Children,7. Serving Victims,Monitoring Violent Victimization of Children,JD06 - Monitoring Violent Victimization of Children.csv,JD06/7. Serving Victims/JD06 - Monitoring Violent Victimization of Children.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/7.%20Serving%20Victims/JD06%20-%20Monitoring%20Violent%20Victimization%20of%20Children.csv
JD06,Ex_Serving Victims_Number of Cases Filed by Victim Age,7. Serving Victims,Number of Cases Filed by Victim Age,JD06 - Number of Cases Filed by Victim Age.csv,JD06/7. Serving Victims/JD06 - Number of Cases Filed by Victim Age.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/7.%20Serving%20Victims/JD06%20-%20Number%20of%20Cases%20Filed%20by%20Victim%20Age.csv
JD06,Ex_Serving Victims_Number of Cases Filed by Victim Gender,7. Serving Victims,Number of Cases Filed by Victim Gender,JD06 - Number of Cases Filed by Victim Gender.csv,JD06/7. Serving Victims/JD06 - Number of Cases Filed by Victim Gender.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/7.%20Serving%20Victims/JD06%20-%20Number%20of%20Cases%20Filed%20by%20Victim%20Gender.csv
JD06,Ex_Serving Victims_Number of Cases Filed by Victim Race_Ethnicity,7. Serving Victims,Number of Cases Filed by Victim Race Ethnicity,JD06 - Number of Cases Filed by Victim Race Ethnicity.csv,JD06/7. Serving Victims/JD06 - Number of Cases Filed by Victim Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/7.%20Serving%20Victims/JD06%20-%20Number%20of%20Cases%20Filed%20by%20Victim%20Race%20Ethnicity.csv
JD06,Ex_Serving Victims_Person and Sex Offense Dismissals Across Socioeconomic Status,7. Serving Victims,Person and Sex Offense Dismissals Across Socioeconomic Status,JD06 - Person and Sex Offense Dismissals Across Socioeconomic Status.csv,JD06/7. Serving Victims/JD06 - Person and Sex Offense Dismissals Across Socioeconomic Status.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/7.%20Serving%20Victims/JD06%20-%20Person%20and%20Sex%20Offense%20Dismissals%20Across%20Socioeconomic%20Status.csv
JD06,Ex_Serving Victims_Property Offense Dismissals Across Socioeconomic Status,7. Serving Victims,Property Offense Dismissals Across Socioeconomic Status,JD06 - Property Offense Dismissals Across Socioeconomic Status.csv,JD06/7. Serving Victims/JD06 - Property Offense Dismissals Across Socioeconomic Status.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/7.%20Serving%20Victims/JD06%20-%20Property%20Offense%20Dismissals%20Across%20Socioeconomic%20Status.csv
JD06,Ex_Serving Victims_Violent Victimization in Low Income Communities,7. Serving Victims,Violent Victimization in Low Income Communities,JD06 - Violent Victimization in Low Income Communities.csv,JD06/7. Serving Victims/JD06 - Violent Victimization in Low Income Communities.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/7.%20Serving%20Victims/JD06%20-%20Violent%20Victimization%20in%20Low%20Income%20Communities.csv
JD06,Ex_Serving Victims_Violent Victimization of People of Color,7. Serving Victims,Violent Victimization of People of Color,JD06 - Violent Victimization of People of Color.csv,JD06/7. Serving Victims/JD06 - Violent Victimization of People of Color.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/7.%20Serving%20Victims/JD06%20-%20Violent%20Victimization%20of%20People%20of%20Color.csv
JD06,Ex_Staffing and Caseloads_Felony Cases per Prosecutor,8. Staffing and Caseloads,Felony Cases per Prosecutor,JD06 - Felony Cases per Prosecutor.csv,JD06/8. Staffing and Caseloads/JD06 - Felony Cases per Prosecutor.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/8.%20Staffing%20and%20Caseloads/JD06%20-%20Felony%20Cases%20per%20Prosecutor.csv
JD06,Ex_Staffing and Caseloads_Misdemeanor Cases per Prosecutor,8. Staffing and Caseloads,Misdemeanor Cases per Prosecutor,JD06 - Misdemeanor Cases per Prosecutor.csv,JD06/8. Staffing and Caseloads/JD06 - Misdemeanor Cases per Prosecutor.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/8.%20Staffing%20and%20Caseloads/JD06%20-%20Misdemeanor%20Cases%20per%20Prosecutor.csv
JD06,Ex_Staffing and Caseloads_Office Staff,8. Staffing and Caseloads,Office Staff,JD06 - Office Staff.csv,JD06/8. Staffing and Caseloads/JD06 - Office Staff.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD06/8.%20Staffing%20and%20Caseloads/JD06%20-%20Office%20Staff.csv
JD07,Ex_Felony Referrals_Case Filling Differences by Defendant Race_Ethnicity,1. Felony Referrals,Case Filling Differences by Defendant Race Ethnicity,JD07 - Case Filling Differences by Defendant Race Ethnicity.csv,JD07/1. Felony Referrals/JD07 - Case Filling Differences by Defendant Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD07/1.%20Felony%20Referrals/JD07%20-%20Case%20Filling%20Differences%20by%20Defendant%20Race%20Ethnicity.csv
JD07,Ex_Felony Referrals_Identifying Dismissible Cases at Filing,1. Felony Referrals,Identifying Dismissible Cases at Filing,JD07 - Identifying Dismissible Cases at Filing.csv,JD07/1. Felony Referrals/JD07 - Identifying Dismissible Cases at Filing.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD07/1.%20Felony%20Referrals/JD07%20-%20Identifying%20Dismissible%20Cases%20at%20Filing.csv
JD07,Ex_Felony Referrals_Number of Felony Referrals Filed and Number Declined,1. Felony Referrals,Number of Felony Referrals Filed and Number Declined,JD07 - Number of Felony Referrals Filed and Number Declined.csv,JD07/1. Felony Referrals/JD07 - Number of Felony Referrals Filed and Number Declined.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD07/1.%20Felony%20Referrals/JD07%20-%20Number%20of%20Felony%20Referrals%20Filed%20and%20Number%20Declined.csv
JD07,Ex_Felony Referrals_Percent of Felony Referrals Declined,1. Felony Referrals,Percent of Felony Referrals Declined,JD07 - Percent of Felony Referrals Declined.csv,JD07/1. Felony Referrals/JD07 - Percent of Felony Referrals Declined.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD07/1.%20Felony%20Referrals/JD07%20-%20Percent%20of%20Felony%20Referrals%20Declined.csv
JD07,Ex_Felony Referrals_Reducing Felony Charges,1. Felony Referrals,Reducing Felony Charges,JD07 - Reducing Felony Charges.csv,JD07/1. Felony Referrals/JD07 - Reducing Felony Charges.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD07/1.%20Felony%20Referrals/JD07%20-%20Reducing%20Felony%20Charges.csv
JD07,Ex_Charging and Filing_Cases Filed,2. Charging and Filing,Cases Filed,JD07 - Cases Filed.csv,JD07/2. Charging and Filing/JD07 - Cases Filed.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD07/2.%20Charging%20and%20Filing/JD07%20-%20Cases%20Filed.csv
JD07,Ex_Charging and Filing_Number of Cases Filed by Quarter and Charge Level,2. Charging and Filing,Number of Cases Filed by Quarter and Charge Level,JD07 - Number of Cases Filed by Quarter and Charge Level.csv,JD07/2. Charging and Filing/JD07 - Number of Cases Filed by Quarter and Charge Level.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD07/2.%20Charging%20and%20Filing/JD07%20-%20Number%20of%20Cases%20Filed%20by%20Quarter%20and%20Charge%20Level.csv
JD07,Ex_Charging and Filing_Number of Cases Filed by Year,2. Charging and Filing,Number of Cases Filed by Year,JD07 - Number of Cases Filed by Year.csv,JD07/2. Charging and Filing/JD07 - Number of Cases Filed by Year.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD07/2.%20Charging%20and%20Filing/JD07%20-%20Number%20of%20Cases%20Filed%20by%20Year.csv
JD07,Ex_Charging and Filing_Number of Cases Filed by Year and Charge Level,2. Charging and Filing,Number of Cases Filed by Year and Charge Level,JD07 - Number of Cases Filed by Year and Charge Level.csv,JD07/2. Charging and Filing/JD07 - Number of Cases Filed by Year and Charge Level.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD07/2.%20Charging%20and%20Filing/JD07%20-%20Number%20of%20Cases%20Filed%20by%20Year%20and%20Charge%20Level.csv
JD07,Ex_Charging and Filing_Number of Cases Filed by Year and Charge Type,2. Charging and Filing,Number of Cases Filed by Year and Charge Type,JD07 - Number of Cases Filed by Year and Charge Type.csv,JD07/2. Charging and Filing/JD07 - Number of Cases Filed by Year and Charge Type.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD07/2.%20Charging%20and%20Filing/JD07%20-%20Number%20of%20Cases%20Filed%20by%20Year%20and%20Charge%20Type.csv
JD07,Ex_Charging and Filing_Percent of Cases Filed as Felonies,2. Charging and Filing,Percent of Cases Filed as Felonies,JD07 - Percent of Cases Filed as Felonies.csv,JD07/2. Charging and Filing/JD07 - Percent of Cases Filed as Felonies.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD07/2.%20Charging%20and%20Filing/JD07%20-%20Percent%20of%20Cases%20Filed%20as%20Felonies.csv
JD07,Ex_Charging and Filing_Violent Crimes Filed by Quarter,2. Charging and Filing,Violent Crimes Filed by Quarter,JD07 - Violent Crimes Filed by Quarter.csv,JD07/2. Charging and Filing/JD07 - Violent Crimes Filed by Quarter.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD07/2.%20Charging%20and%20Filing/JD07%20-%20Violent%20Crimes%20Filed%20by%20Quarter.csv
JD07,Ex_Charging and Filing_Violent Crimes Filed by Year,2. Charging and Filing,Violent Crimes Filed by Year,JD07 - Violent Crimes Filed by Year.csv,JD07/2. Charging and Filing/JD07 - Violent Crimes Filed by Year.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD07/2.%20Charging%20and%20Filing/JD07%20-%20Violent%20Crimes%20Filed%20by%20Year.csv
JD07,Ex_Case Resolution_Cases Resolved,3. Case Resolution,Cases Resolved,JD07 - Cases Resolved.csv,JD07/3. Case Resolution/JD07 - Cases Resolved.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD07/3.%20Case%20Resolution/JD07%20-%20Cases%20Resolved.csv
JD07,Ex_Case Resolution_Conforming to ABA Time Standards - Felonies,3. Case Resolution,Conforming to ABA Time Standards - Felonies,JD07 - Conforming to ABA Time Standards - Felonies.csv,JD07/3. Case Resolution/JD07 - Conforming to ABA Time Standards - Felonies.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD07/3.%20Case%20Resolution/JD07%20-%20Conforming%20to%20ABA%20Time%20Standards%20-%20Felonies.csv
JD07,Ex_Case Resolution_Conforming to ABA Time Standards - Misdemeanors,3. Case Resolution,Conforming to ABA Time Standards - Misdemeanors,JD07 - Conforming to ABA Time Standards - Misdemeanors.csv,JD07/3. Case Resolution/JD07 - Conforming to ABA Time Standards - Misdemeanors.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD07/3.%20Case%20Resolution/JD07%20-%20Conforming%20to%20ABA%20Time%20Standards%20-%20Misdemeanors.csv
JD07,Ex_Case Resolution_Felonies Resolved as Misdemeanors,3. Case Resolution,Felonies Resolved as Misdemeanors,JD07 - Felonies Resolved as Misdemeanors.csv,JD07/3. Case Resolution/JD07 - Felonies Resolved as Misdemeanors.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD07/3.%20Case%20Resolution/JD07%20-%20Felonies%20Resolved%20as%20Misdemeanors.csv
JD07,Ex_Case Resolution_Felony Cases Resolved by Disposition Type,3. Case Resolution,Felony Cases Resolved by Disposition Type,JD07 - Felony Cases Resolved by Disposition Type.csv,JD07/3. Case Resolution/JD07 - Felony Cases Resolved by Disposition Type.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD07/3.%20Case%20Resolution/JD07%20-%20Felony%20Cases%20Resolved%20by%20Disposition%20Type.csv
JD07,Ex_Case Resolution_Felony Dismissal Timeliness,3. Case Resolution,Felony Dismissal Timeliness,JD07 - Felony Dismissal Timeliness.csv,JD07/3. Case Resolution/JD07 - Felony Dismissal Timeliness.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD07/3.%20Case%20Resolution/JD07%20-%20Felony%20Dismissal%20Timeliness.csv
